codigo_produto,codigo_barras,descricao,quantidade_estoque,ncm,categoria_codigo
12320,12320,ARREMATE DO BOTAO DA TRAVA DO BANCO (PRETO) - CORSA/MZA/KDT 94/,4,87089990,N
11080,11080,ARREMATE DO ENCOSTO DO BANCO - MONZA 85/,2,87089990,N
36355-E,36355-E,BASE DO GATILHO DA PORTA DIANTEIRO /TR ESQUERDO  - GOL/PARATI/SAVEIRO (TDS GIII),4,87089990,N
36355-D,36355-D,BASE DO GATILHO DA PORTA DT / TR DIREITO - GOL/PARATI/SAVEIRO (TDS GIII),4,87089990,N
03907,03907,BATENTE ANTIVIBRANTE DA TAMPA TRASEIRA,4,87089990,N
03916,03916,BATENTE ANTIVIBRANTE DO CAPO - PALIO/SIENA/W.END/ST,5,87089990,N
23013-E,23013-E,BATENTE DA HASTE AMORTECEDOR  DIANTEIRO  - ESCORT,12,87089990,N
36652-E,36652-E,"BATENTE DA HASTE DO AMORTEC SUSP DIANT - NOVO GOL 01/03/08..., POLO 17/..., VIRTUS 18/...",7,87089990,N
12365-E,12365-E,BATENTE DA HASTE DO AMORTECEDOR  DIANTEIRO  - CORSA SEDAN 2002/ MERIVA C/ABS,16,87089990,N
00128,00128,BATENTE DA MOLA SUSPENSAO TRASEIRA  - FIAT 147/ UNO/ PREMIO / MILLE / ELBA,13,87089990,N
35057,35057,BATENTE DA SUSPENSAO TRASEIRA  - SEDAN/BRASILIA / KOMBI / VARIANT,18,87089990,N
35059,35059,BATENTE DA SUSPENSAO TRASEIRA - KOMBI,53,87089990,N
00127-AG,00127-AG,BATENTE DA SUSPENSAO TRASEIRA - UNO/PREMIO/ELBA 84/,23,87089990,N
35199,35199,"BATENTE DIANTEIRO  DO CAPO - CHEVETTE, FUSCAO",4,87089990,N
10555,10555,BATENTE DIANTEIRO  DO CAPO - CHEVETTE/FUSCAO,4,87089990,N
12090,12090,BATENTE DIANTEIRO DO CAPO E PORTA MALAS  - OMEGA / CELTA,4,87089990,N
36504-E,36504-E,BATENTE DO AMORTECEDOR  DIANTEIRO  - SANTANA 87/,7,87089990,N
36011,36011,BATENTE DO AMORTECEDOR  TRASEIRO  - GOL,10,87089990,N
11011-E,11011-E,BATENTE DO AMORTECEDOR DIANTEIRO,7,87089990,N
24524,24524,BATENTE DO AMORTECEDOR DIANTEIRO - CORCEL /77,12,87089990,N
24526,24526,BATENTE DO AMORTECEDOR DIANTEIRO - CORCEL/BELINA 78/,7,87089990,N
00120,00120,BATENTE DO AMORTECEDOR DIANTEIRO - FIAT 147,21,87089990,N
35083,35083,BATENTE DO AMORTECEDOR DIANTEIRO - FUSCAO/BRASILIA,37,87089990,N
11009-E,11009-E,BATENTE DO AMORTECEDOR DIANTEIRO - MONZA ...90 / ASTRA 95 / 96,8,87089990,N
12201-E,12201-E,BATENTE DO AMORTECEDOR TRASEIRO - CORSA PICK-UP,24,87089990,N
13351-E,13351-E,BATENTE DO AMORTECEDOR TRASEIRO - VECTRA,10,87089990,N
10515,10515,BATENTE DO BRACO DA SUSPENSAO DIANTEIRA - CHEVETTE,18,87089990,N
35060,35060,BATENTE DO BRACO ESTABILIZADOR TRASEIRO - FUSCAO/BRASILIA,20,87089990,N
35061,35061,BATENTE DO BRACO ESTABILIZADOR TRASEIRO - FUSCAO/BRASILIA,8,87089990,N
36167,36167,BATENTE DO CAPO - GOL 94,8,87089990,N
11846,11846,BATENTE DO CAPO - KADETT,7,87089990,N
03906,03906,BATENTE DO CAPO - PALIO,4,87089990,N
00482,00482,BATENTE DO CAPO - UNO/MILLE/FIORINO/ELBA/PREMIO,2,87089990,N
35058,35058,BATENTE DO EIXO DIANTEIRO   - KOMBI,15,87089990,N
35056,35056,BATENTE DO EIXO DIANTEIRO  - SEDAN,13,87089990,N
11822,11822,BATENTE DO EIXO TRASEIRO  - IPANEMA,10,87089990,N
11027,11027,BATENTE DO EIXO TRASEIRO  - MONZA,18,87089990,N
10516,10516,BATENTE DO EIXO TRASEIRO - CHEVETTE,2,87089990,N
11821,11821,BATENTE DO EIXO TRASEIRO - KADETT 91... / MONZA 91... / ASTRA 95/96 / VECTRA 94/96,8,87089990,N
12277,12277,BATENTE DO PORTA MALAS - CORSA,5,87089990,N
36592,36592,BATENTE DO TUBO DO ESCAPAMENTO - SANTANA/QUANTUM,4,87089990,N
36042,36042,BATENTE ESCAPAMENTO DO ASSOALHO - GOL/VOYAGE/PARATI,2,87089990,N
35206,35206,BATENTE EXTERNO DA PORTA - KOMBI CLIPPER,4,87089990,N
11190,11190,"BATENTE INFERIOR / SUPERIOR AMORTECEDOR  TRASEIRO  - MZA/KDT 91/,ASTRA 95/96,VECTRA 94/96,OMEGA 93/98",24,87089990,N
11515,11515,BATENTE INFERIOR DA SUSPENSAO DIANTEIRA  - OPALA/CARAVAN,32,87089990,N
36507,36507,BATENTE INFERIOR DO AMORTECEDOR  DIANTEIRO  COM ROLAMENTO  - SANTANA,37,87089990,N
12237,12237,BATENTE INFERIOR E SUPERIOR DA SUSPENSAO TRASEIRA  (PAR) - CORSA 94.../ CELTA / AGILE / CALIBRA,26,87089990,N
13458-E,13458-E,BATENTE SUPERIOR DA MOLA TRASEIRA  - ASTRA 99....,37,87089990,N
11516,11516,BATENTE SUPERIOR DA SUSPENSAO DIANTEIRO  - OPALA/CARAVAN,20,87089990,N
36032,36032,BATENTE SUPERIOR DO MOTOR - GOL VOY PARATI SAV SANT,7,87089990,N
03904,03904,BATENTE SUSPENSAO TRASEIRA  - STRADA,68,87089990,N
23347-GR,23347-GR,BIELETA BARRA  ESTABILIZADORA DIANTEIRA  - ESCORT/LOGUS/POINTER 93,47,87089990,N
13382-GR,13382-GR,BIELETA BARRA ESTABILIZADORA DIANTEIRA,32,87089990,N
23347,23347,BIELETA BARRA ESTABILIZADORA DIANTEIRA  - ESCORT/LOGUS/POINTER 93,40,87089990,N
36517,36517,BIELETA BARRA ESTABILIZADORA DIANTEIRA  - SANTANA / QUANTUN 89...,23,87089990,N
13382,13382,BIELETA BARRA ESTABILIZADORA DIANTEIRA - VECTRA 97.. / MERIVA /NOVOCORSA / MONTANA / AGILE,40,87089990,N
36517-A,36517-A,BIELETA BARRA ESTABILIZADORA DIANTEIRA (ORIGINAL) - SANTANA / QUANTUN 89...,16,87089990,N
02704-GR,02704-GR,BIELETA DA BARRA DA ESTABILIZADORA DIANTEIRA  - TIPO / TEMPRA SW,32,87089990,N
02704,02704,BIELETA DA BARRA DA ESTABILIZADORA DIANTEIRA - TIPO / TEMPRA SW,32,87089990,N
36653,36653,BIELETA DA BARRA ESTABIL DIANT - NOVO GOL 01/03/08... POLO 03/... FOX / SAVEIRO 07/...    ( C/ BARRA ),31,87089990,N
36488,36488,BIELETA DA BARRA ESTABIL DIANT - NOVO POLO,28,87089990,N
13415-DP,13415-DP,BIELETA DA BARRA ESTABIL DIANTEIRA,34,87089990,N
36443,36443,BIELETA DA BARRA ESTABILIZADORA,13,87089990,N
11023,11023,BIELETA DA BARRA ESTABILIZADORA  DIANTEIRO - MONZA ...90,7,87089990,N
13415,13415,BIELETA DA BARRA ESTABILIZADORA - ASTRA 99/ZAFIRA / VECTRA 2006..,40,87089990,N
13415-GR,13415-GR,BIELETA DA BARRA ESTABILIZADORA - ASTRA 99/ZAFIRA / VECTRA 2006.../ MONTANA/CORSA,47,87089990,N
11170,11170,BIELETA DA BARRA ESTABILIZADORA DIANTEIRA  - MONZA MODERNO  91/,21,87089990,N
24916,24916,"BIELETA DA BARRA ESTABILIZADORA DIANTEIRA  - NOVO FIESTA 2002/ ,ECOSPORT",40,87089990,N
24916-GR,24916-GR,"BIELETA DA BARRA ESTABILIZADORA DIANTEIRA  - NOVO FIESTA 2002/ ,ECOSPORT",47,87089990,N
36653-GR,36653-GR,BIELETA DA BARRA ESTABILIZADORA DIANTEIRA  - NOVO GOL 01/03/08...  POLO 03/... FOX / SAVEIRO 07/...,47,87089990,N
12049,12049,BIELETA DA BARRA ESTABILIZADORA DIANTEIRA  - OMEGA 93/98,28,87089990,N
36517-GR,36517-GR,BIELETA DA BARRA ESTABILIZADORA DIANTEIRA  ( GRARRO ) - SANTANA,21,87089990,N
37505,37505,BIELETA DA BARRA ESTABILIZADORA DIANTEIRA - FOX  / SPACE FOX,28,87089990,N
62003,62003,BIELETA DA BARRA ESTABILIZADORA DIANTEIRA - HONDA CIVIC  98/2000,34,87089990,N
04234-GR,04234-GR,BIELETA DA BARRA ESTABILIZADORA DIANTEIRO   (LADO DIREITO ) - IDEA 1.4 ELX / 1.8 HLX 06/,47,87089990,N
10517,10517,BIELETA DA ESTABILIZADORA DIANTEIRO  - CHEVETTE,20,87089990,N
11809,11809,BIELETA DO ESTABILIZADOR - KADETT 91/,18,87089990,N
11502,11502,BIELETA DO ESTABILIZADOR DIANTEIRO - OPALA MODERNO,16,87089990,N
12049-GR,12049-GR,BIELETA DO ESTABILIZADORA  - OMEGA 93/98,47,87089990,N
11500,11500,BIELETA DO ESTABILIZADORA DIANTEIRO  - OPALA 1969/1987,21,87089990,N
24533,24533,BIELETA ESTABILIZADORA DIANTEIRO  (COMPLETA)  - CORCEL/BELINA / DEL REY,32,87089990,N
35293-AJE,35293-AJE,BOCAL DO ENCHIMENTO DO OLEO (RESPIRO) - KOMBI 97/,39,87089990,N
35208,35208,BOCAL DO TANQUE DE COMBUSTIVEL - SEDAN 78/,5,87089990,N
35119,35119,BOLA DA ALAVANCA DE CAMBIO  - VOLKSWAGEN,8,87089990,N
23005,23005,BORRACHA DE FIXACAO DA CAIXA DE DIRECAO,5,87089990,N
13511,13511,BORRACHA DE FIXACAO DA CAIXA DE DIRECAO  (LADO DIREITO ) - VECTRA  97/,15,87089990,N
13510,13510,BORRACHA DE FIXACAO DA CAIXA DE DIRECAO  (LADO ESQUERDO ) - VECTRA  97/ ASTRA 1994/...,18,87089990,N
10502,10502,BORRACHA DE FIXACAO DA CAIXA DE DIRECAO ( LADO DIREITO ) - CHEVETTE,8,87089990,N
10501,10501,"BORRACHA DE FIXACAO DA CAIXA DE DIRECAO ( LADO ESQUERDO  ) - CHEVETTE, CORCEL/BELINA",8,87089990,N
24503,24503,"BORRACHA DE FIXACAO DA CAIXA DE DIRECAO ( LADO ESQUERDO  ) - CHEVETTE, CORCEL/BELINA",5,87089990,N
12203,12203,BORRACHA DE FIXACAO DA CAIXA DE DIRECAO LADO DIREITO - CORSA,15,87089990,N
00103,00103,BORRACHA DE FIXACAO DA CAIXA DE DIRECAO LADO DIREITO - FIAT TODOS,18,87089990,N
12202,12202,BORRACHA DE FIXACAO DA CAIXA DE DIRECAO LADO ESQUERDO  - CORSA,15,87089990,N
00102,00102,BORRACHA DE FIXACAO DA CAIXA DE DIRECAO LADO ESQUERDO  - FIAT TODOS,16,87089990,N
11005,11005,BORRACHA DE FIXACAO DA CAIXA DE DIRECAO LADO ESQUERDO  - MONZA,21,87089990,N
35086-AV,35086-AV,BORRACHA DO FACAO L/DIR (ORIGINAL) - SANDAN / BRASILIA,21,87089990,N
35086-A,35086-A,BORRACHA DO FACAO L/DIR (ORIGINAL) - SEDAN/BRASILIA,16,87089990,N
35085-AV,35085-AV,BORRACHA DO FACAO L/ESQ (ORIGINAL) - SEDAN / BRASILIA,21,87089990,N
35085-A,35085-A,BORRACHA DO FACAO L/ESQ (ORIGINAL) - SEDAN/BRASILIA,16,87089990,N
35086,35086,BORRACHA DO FACAO LADO DIREITO  ( 2 PONTO ) interna - SEDAN/BRASILIA,12,87089990,N
35085,35085,BORRACHA DO FACAO LADO ESQUERDO  ( 1 PONTO ) externa - SEDAN/BRASILIA,12,87089990,N
35088,35088,BORRACHA EXTERNA DO FACAO ( FURO INTERNO 53MM) - KOMBI 1500 / CLIPPER,12,87089990,N
35088-AV,35088-AV,BORRACHA EXTERNA DO FACAO ( FURO INTERNO 53MM) - KOMBI 1500 / CLIPPER,24,87089990,N
35087-AV,35087-AV,BORRACHA INTERNA DO FACAO ( FURO INTERNO 50MM) - CLIPPER,24,87089990,N
35087,35087,BORRACHA INTERNA DO FACAO ( FURO INTERNO 50MM) - KOMBI CLIPPER,12,87089990,N
13816,13816,BOTAO  (PRETO) DA TRAVA DO BANCO,2,87089990,N
23420,23420,BOTAO (PRETO) DA TRAVA DO BANCO - ESC/LOGUS/APOLO/VERONA/CORC II/BEL/D.REY,2,87089990,N
36193-B,36193-B,BOTAO DA TRAVA DO BANCO  (CINZA) - VOLKSWAGEN,4,87089990,N
36262,36262,BOTAO DA TRAVA DO BANCO  (L/ESQ)  (CINZA) - GOL  97/,4,87089990,N
36193,36193,BOTAO DA TRAVA DO BANCO  (PRETO) - VOLKSWAGEN,4,87089990,N
36263,36263,BOTAO DA TRAVA DO BANCO (L/DIR) (CINZA) - GOL  97/,4,87089990,N
12327,12327,BOTAO DA TRAVA DO BANCO (PRETO) - CORSA/MZA/KADETT 94/,2,87089990,N
11081,11081,BOTAO DO ENCOSTO DO BANCO - MONZA 85/,2,87089990,N
35187,35187,BOTAO DO FREIO DE MAO  - VOLKSWAGEN,4,87089990,N
35180,35180,BOTAO DO PAINEL &quot;AFOGADOR&quot;  - VOLKSWAGEN,10,87089990,N
35185,35185,BOTAO DO PAINEL &quot;AR&quot;  - VOLKSWAGEN,10,87089990,N
35183,35183,BOTAO DO PAINEL &quot;LIMPADOR PARABRISA&quot;  - VOLKSWAGEN,10,87089990,N
35178,35178,BOTAO DO PAINEL &quot;LUZ&quot;  - VOLKSWAGEN,10,87089990,N
35179,35179,BOTAO DO PAINEL &quot;PORTA LUVAS&quot;  - VOLKSWAGEN,10,87089990,N
35182,35182,BOTAO DO PAINEL &quot;VENTILADOR&quot;  - VOLKSWAGEN,10,87089990,N
24655,24655,BRACO DO TENSOR TRASEIRO ESQ/DIR  - CORCEL/BELINA/DEL REY,95,87089990,N
35558,35558,BUCHA ACOPLAMENTO ARVORE DIRECAO  - PASSAT,4,87089990,N
35579,35579,BUCHA ALAVANCA DE CAMBIO (5 MARCHAS)  - PASSAT,4,87089990,N
35575,35575,BUCHA ALAVANCA DE CAMBIO (GRD),2,87089990,N
35573,35573,BUCHA ALAVANCA DE CAMBIO PEQUENA   - PASSAT,2,87089990,N
24520,24520,BUCHA AMORTECEDOR  DIANTEIRO  INFERIOR - CORCEL/BELINA,23,87089990,N
24521,24521,BUCHA AMORTECEDOR  DIANTEIRO  INFERIOR (25MM)  - CORCEL/BELINA,23,87089990,N
11520,11520,BUCHA AMORTECEDOR  SUPERIOR TRASEIRO  - OPALA/CARAVAN,4,87089990,N
24522,24522,BUCHA AMORTECEDOR DIANT INFERIOR (37MM) - CORCEL/BELINA,12,87089990,N
11518,11518,BUCHA AMORTECEDOR SUPERIOR DIANTEIRO - OPALA/CARAVAN,4,87089990,N
10512,10512,BUCHA BARRA ESTABILIZADOR DIANTEIRO - CHEVETTE,4,87089990,N
11509,11509,BUCHA BARRA ESTABILIZADOR DIANTEIRO - OPALA / CARAVAN 88...,4,87089990,N
11507,11507,BUCHA BARRA ESTABILIZADOR DIANTEIRO - OPALA 80/87,2,87089990,N
11505,11505,BUCHA BARRA ESTABILIZADOR DIANTEIRO - OPALA/CARAVAN ...79,2,87089990,N
35063,35063,BUCHA BARRA ESTABILIZADOR TRASEIRO - FUSCAO/BRASILIA,37,87089990,N
23118,23118,BUCHA BARRA ESTABILIZADORA DIANTEIRA  ( 19MM) - ESCORT HOBBY 93/,5,87089990,N
02750,02750,BUCHA BARRA ESTABILIZADORA DIANTEIRA  ( 21MM ) - TIPO 1.6 / TEMPRA 16 VALVULAS,10,87089990,N
13385,13385,BUCHA BARRA ESTABILIZADORA DIANTEIRA - VECTRA 97 ATE 2005 / NOVO CORSA,2,87089990,N
11020,11020,BUCHA BARRA ESTABILIZADORA DIANTEIRO  - MONZA,10,87089990,N
35072,35072,BUCHA BARRA ESTABILIZADORA DIANTEIRO  LADO DIREITO  (17mm) - VOLKSWAGEN,8,87089990,N
35070,35070,BUCHA BARRA ESTABILIZADORA DIANTEIRO  LADO ESQUERDO  (17mm) - KOMBI,8,87089990,N
12230,12230,BUCHA BARRA TENSORA DIANTEIRA,7,87089990,N
11501,11501,BUCHA BIELETA ESTABILIZADORA DIANTEIRO  - OPALA,2,87089990,N
11503,11503,BUCHA BIELETA ESTABILIZADORA DIANTEIRO  - OPALA MODERNO,2,87089990,N
35062,35062,BUCHA BRACO ESTABILIZADORA TRASEIRO  - FUSCAO/BRASILIA,8,87089990,N
11539,11539,BUCHA BRACO INFERIOR SUSP TRAS POSTERIOR  - OPALA,47,87089990,N
10521,10521,BUCHA BRACO SUPERIOR TRASEIRA  ANTERIOR - CHEVETTE,20,87089990,N
10522,10522,BUCHA BRACO SUPERIOR TRASEIRO  POSTERIOR  - CHEVETTE,18,87089990,N
24541-B,24541-B,BUCHA BRACO SUSPENSAO TRASEIRA  COM TUBO  - CORCEL/BELINA,5,87089990,N
24541,24541,BUCHA BRACO SUSPENSAO TRASEIRA - CORCEL/BELINA,4,87089990,N
35518,35518,BUCHA CENTRAL DA BARRA ESTABILIZADORA DIANTEIRO   ( INTERNO  - PASSAT,4,87089990,N
00209,00209,BUCHA DA ALAVANCA DE CAMBIO,2,87089990,N
00325,00325,BUCHA DA ALAVANCA DE CAMBIO  - UNO,4,87089990,N
24549,24549,"BUCHA DA BAND INF SUSP DIANT / CENTRAL TRASEIRA ( 37,0 X 36, - CORCEL / D REY / PAMPA 78/81",13,87089990,N
26122,26122,BUCHA DA BANDEJA DA SUSP DIANTEIRA ( MEIO ) - FIESTA / ECOSPORT 09... / FORD KA 08...,26,87089990,N
26122-IMP,26122-IMP,BUCHA DA BANDEJA DA SUSP.  DIANTEIRA  ( MEIO ) - FIESTA / ECOSPORT 09... / FORD KA 08...,63,87089990,N
35523-A,35523-A,BUCHA DA BANDEJA DA SUSPENSAO DIANTEIRA        (ORIGINAL),13,87089990,N
11817-SA,11817-SA,BUCHA DA BANDEJA DA SUSPENSAO DIANTEIRA 90/ - KADETT,50,87089990,N
35522,35522,BUCHA DA BANDEJA DE SUSPENSAO DIANTEIRA  - PASSAT /83,37,87089990,N
11025,11025,"BUCHA DA BANDEJA DIANTEIRA  - MONZA 91/, VECTRA 97/, ASTRA 99/ / ZAFIRA",16,87089990,N
36518,36518,BUCHA DA BANDEJA DIANTEIRA  - SANTANA,7,87089990,N
36519,36519,BUCHA DA BANDEJA DIANTEIRA  - SANTANA 2000 /  AUDI A80 95/,21,87089990,N
12233,12233,BUCHA DA BANDEJA DIANTEIRA - CORSA 94.../ CELTA / PRISMA,10,87089990,N
12233-AX,12233-AX,BUCHA DA BANDEJA DIANTEIRA - CORSA 94.../ CELTA / PRISMA,24,87089990,N
36519-A,36519-A,BUCHA DA BANDEJA DIANTEIRA - SANTANA 2000,28,87089990,N
36518-A,36518-A,BUCHA DA BANDEJA DIANTEIRA (ORIGINAL) - SANTANA,15,87089990,N
24552,24552,BUCHA DA BANDEJA INFERIOR DIANTEIRA  - CORCEL II/DEL REY/PA,15,87089990,N
24551,24551,BUCHA DA BANDEJA INFERIOR DIANTEIRA  - CORCEL/BELINA 81/84,13,87089990,N
10520-AX,10520-AX,BUCHA DA BANDEJA INFERIOR DIANTEIRA - CHEVETTE,37,87089990,N
24548,24548,"BUCHA DA BANDEJA INFERIOR DIANTEIRA ( 32,0 X 38,0 X 45,9 X 1 - CORCEL/BELINA /77",12,87089990,N
10520,10520,BUCHA DA BANDEJA INFERIOR SUSP DIANTEIRA - CHEVETTE / DAWOO ACE,16,87089990,N
11537,11537,BUCHA DA BANDEJA INFERIOR SUSPENSAO DIANT - OPALA 80/,29,87089990,N
10518-AX,10518-AX,BUCHA DA BANDEJA SUPERIOR DA SUSPENSAO          DIANTEIRA - CHEVETTE,45,87089990,N
11534-AX,11534-AX,BUCHA DA BANDEJA SUPERIOR DIANT POSTERIOR,42,87089990,N
11535,11535,BUCHA DA BANDEJA SUPERIOR DIANTEIRA  ANTERIOR - OPALA/CARAVAN,13,87089990,N
11534,11534,BUCHA DA BANDEJA SUPERIOR DIANTEIRA  POSTERIOR - OPALA/CARAVAN,13,87089990,N
10518,10518,BUCHA DA BANDEJA SUPERIOR SUSPENSAO DIANTEIRA  - CHEVETTE,12,87089990,N
24547,24547,"BUCHA DA BANDEJA SUPERIOR SUSPENSAO DIANTEIRA  ( 27,0 X 43,0 - CORCEL/BELINA /77",16,87089990,N
24550,24550,"BUCHA DA BANDEJA SUPERIOR SUSPENSAO DIANTEIRA  ( 32,0 X 43,7 - CORCEL / D REY / PAMPA  78....",21,87089990,N
11817-A,11817-A,BUCHA DA BANDEJA SUSPENSAO DIANTEIRA              (ORIGINAL) - KADETT 90/,53,87089990,N
11816,11816,BUCHA DA BANDEJA SUSPENSAO DIANTEIRA - KADETT /89,15,87089990,N
11817,11817,BUCHA DA BANDEJA SUSPENSAO DIANTEIRA - KADETT 90/,23,87089990,N
00173,00173,BUCHA DA BANDEJA TRASEIRA   - ELBA /84,10,87089990,N
10519,10519,BUCHA DA BANDEJA TRASEIRA  SUPERIOR DA SUSPENSAO  DIANTEIRA  - CHEVETTE,10,87089990,N
11007,11007,BUCHA DA BARRA DE DIRECAO  - MONZA,7,87089990,N
36160,36160,BUCHA DA BARRA DE DIRECAO - PASSAT/GOL/SANTANA,7,87089990,N
36160-A,36160-A,BUCHA DA BARRA DE DIRECAO - PASSAT/GOL/SANTANA,7,87089990,N
36160-SA,36160-SA,BUCHA DA BARRA DE DIRECAO - PASSAT/GOL/VOYAGE/PARATI/SAVEIRO/SANTANA,12,87089990,N
03905,03905,BUCHA DA BARRA ESTABILIZADORA - STRADA/PALIO/DOBLO,13,87089990,N
00136,00136,BUCHA DA BARRA ESTABILIZADORA - UNO,5,87089990,N
13573,13573,BUCHA DA BARRA ESTABILIZADORA DIANTEIRA  (22mm) - MONTANA 2011/...  / AGILE 2009/...,10,87089990,N
24534-A,24534-A,BUCHA DA BIELETA ESTABILIZADOR DIANT - CORCEL/BELINA,5,87089990,N
24501,24501,BUCHA DA CAIXA DE DIRECAO  - CORCEL/BELINA,5,87089990,N
23003,23003,BUCHA DA CAIXA DE DIRECAO  - ESCORT 1.6 (TODOS),16,87089990,N
23002,23002,BUCHA DA CAIXA DE DIRECAO  - ESCORT/VERONA 1.8,10,87089990,N
03876,03876,BUCHA DA CAIXA DE DIRECAO  - PALIO,20,87089990,N
03933,03933,BUCHA DA CAIXA DE DIRECAO  - PALIO NOVO/SIENA/STRADA 2001..,23,87089990,N
10504,10504,BUCHA DA CAIXA DE DIRECAO - CHEVETTE,5,87089990,N
12310,12310,BUCHA DA CAIXA DE DIRECAO - CORSA   (DHB),21,87089990,N
23001,23001,BUCHA DA CAIXA DE DIRECAO - ESCORT,4,87089990,N
00104,00104,BUCHA DA CAIXA DE DIRECAO - FIAT TODOS,8,87089990,N
24854,24854,BUCHA DA CAIXA DE DIRECAO - FIESTA / KA,18,87089990,N
03917,03917,BUCHA DA CAIXA DE DIRECAO - PALIO/STRADA,13,87089990,N
24508-AX,24508-AX,BUCHA DA COLUNA DE DIRECAO - CORCEL / BELINA  81/,52,87089990,N
36390,36390,BUCHA DA HASTE DA FECHADURA - GOL/PARATI/SAVEIRO GIII,2,87089990,N
00210,00210,BUCHA DA HASTE DO CAMBIO  - UNO,4,87089990,N
36520,36520,BUCHA DA PONTA TRASEIRA  DO QUADRO DO MOTOR  - PASSAT/SANTANA,15,87089990,N
34531,34531,BUCHA DA REGULAGEM DA BUZINA,2,87089990,N
23029,23029,BUCHA DA SUSPENSAO DIANTEIRA  TENSOR  - ESCORT,7,87089990,N
23028,23028,BUCHA DA SUSPENSAO DIANTEIRA - ESCORT,7,87089990,N
36027-AX,36027-AX,BUCHA DA SUSPENSAO TRASEIRA - GOL / VOYAGE / PARAT,36,87089990,N
36027,36027,BUCHA DA SUSPENSAO TRASEIRA - GOL/VOYAGE/PARATI 84,12,87089990,N
12361,12361,BUCHA DA TRAVA DO ENCOSTO DO BANCO - CORSA  (TODOS),4,87089990,N
35596,35596,BUCHA DA VARETA DO CAPO - PASSAT,4,87089990,N
00473,00473,BUCHA DA VARETA DO NIVEL DE OLEO - PALIO / SIENA / WWEEKEND,4,87089990,N
00475,00475,BUCHA DA VARETA DO NIVEL DO OLEO - MILLE/PREMIO/ELBA/FIORINO/NOVO PALIO,4,87089990,N
00472,00472,BUCHA DA VARETA DO NIVEL DO OLEO - UNO/PALIO/SIENA/STRADA,5,87089990,N
36368,36368,BUCHA DE FIXACAO DA PLACA TRAS/DIANT - GOL/PAR/SAV/SANTANA  94/,2,87089990,N
12302,12302,BUCHA DE FIXACAO DO FAROL - CORSA  (TODOS),2,87089990,N
23130,23130,BUCHA DE FIXACAO DO FAROL AUXILIAR - ESCORT/VERONA /92,2,87089990,N
36267,36267,BUCHA DE FIXACAO PLACA E GRADE - VOLKSWAGEN,2,87089990,N
11582,11582,BUCHA DE FIXAR GRADE - OPALA/CARAVAN,2,87089990,N
23131,23131,"BUCHA DE REGULAGEM DO FAROL (S/TRAVA) - ESCORT /92, HOBBY",5,87089990,N
34536,34536,BUCHA DE REGULAGEM DO FAROLAMENTO (DUPLO)  - VARIANT/BRASILIA,2,87089990,N
12409,12409,"BUCHA DESLIZANTE DA ALAVANCA DE CAMBIO - CORSA 94/, ASTRA 95/00, TIGRA, VECTRA 94/98, CALIBRA",12,87089990,N
35604,35604,BUCHA DESLIZE DO BANCO  - PASSAT / GOL / VOYAGE / PARATI / SANTANA,2,87089990,N
36470,36470,BUCHA DIANT BANDEJA DA SUSPENSAO DIANT - FOX/POLO 2002...,15,87089990,N
03818-AG,03818-AG,BUCHA DIANT DA BANDEJA DA SUSP DIANT - PALIO/WEEKEND/SIENA/STRADA/DOBLO 1.3/1.6,26,87089990,N
